CDORGAO;CDRECEITA;EXERCICIO;FONTE;FONTENOME;MESREFERENCIA;NOMEORGAO;NOMERECEITA;NOME_SECRETARIA;SECRETARIA;VRARRECADADO;VRPREVISTO
02;1321010180;2023;1710000;Transferência Especial dos Estados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA; Rem Depos Banc - Emenda Parlam. Estado - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;5410.16;166.67
02;1321010180;2023;1710000;Transferência Especial dos Estados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA; Rem Depos Banc - Emenda Parlam. Estado - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;6056.84;166.67
02;1321010180;2023;1710000;Transferência Especial dos Estados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA; Rem Depos Banc - Emenda Parlam. Estado - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;4898.24;166.67
02;1321010180;2023;1710000;Transferência Especial dos Estados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA; Rem Depos Banc - Emenda Parlam. Estado - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;4778.22;166.67
02;1321010180;2023;1710000;Transferência Especial dos Estados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA; Rem Depos Banc - Emenda Parlam. Estado - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;5068.70;166.67
02;1321010180;2023;1710000;Transferência Especial dos Estados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA; Rem Depos Banc - Emenda Parlam. Estado - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;4339.70;166.67
02;1321010180;2023;1710000;Transferência Especial dos Estados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA; Rem Depos Banc - Emenda Parlam. Estado - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;4155.01;166.67
02;1321010180;2023;1710000;Transferência Especial dos Estados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA; Rem Depos Banc - Emenda Parlam. Estado - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;3365.31;166.67
02;1321010180;2023;1710000;Transferência Especial dos Estados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA; Rem Depos Banc - Emenda Parlam. Estado - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;3219.15;166.63
03;1321010181;2023;1501000;Outros Recursos não Vinculados;1;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
03;1321010181;2023;1501000;Outros Recursos não Vinculados;2;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
03;1321010181;2023;1501000;Outros Recursos não Vinculados;3;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
03;1321010181;2023;1501000;Outros Recursos não Vinculados;4;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
03;1321010181;2023;1501000;Outros Recursos não Vinculados;5;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
03;1321010181;2023;1501000;Outros Recursos não Vinculados;6;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
03;1321010181;2023;1501000;Outros Recursos não Vinculados;7;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
03;1321010181;2023;1501000;Outros Recursos não Vinculados;8;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
03;1321010181;2023;1501000;Outros Recursos não Vinculados;9;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
03;1321010181;2023;1501000;Outros Recursos não Vinculados;10;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
03;1321010181;2023;1501000;Outros Recursos não Vinculados;11;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
03;1321010181;2023;1501000;Outros Recursos não Vinculados;12;Departamento Municipal de Agua e Esgoto;Rem Depos Banc -DMAE  - Fonte 1501;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;0.00;2000.00
02;1321010182;2023;1718000;Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Aux. Fin. EC 123/2022 - ICMS ;SECRETARIA MUNICIPAL DE FINANÇAS;06;61392.29;0.00
02;1321010182;2023;1718000;Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Aux. Fin. EC 123/2022 - ICMS ;SECRETARIA MUNICIPAL DE FINANÇAS;06;52854.17;0.00
02;1321010182;2023;1718000;Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Aux. Fin. EC 123/2022 - ICMS ;SECRETARIA MUNICIPAL DE FINANÇAS;06;53791.10;0.00
02;1321010182;2023;1718000;Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Aux. Fin. EC 123/2022 - ICMS ;SECRETARIA MUNICIPAL DE FINANÇAS;06;10353.08;0.00
02;1321010183;2023;1717000;Assistência Financeira Transporte Coletivo - Art. 5º, Inciso IV, EC nº 123/2022;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Mobilidade Urbana  EC 123/22;SECRETARIA MUNICIPAL DE FINANÇAS;06;1346.06;0.00
02;1321010183;2023;1717000;Assistência Financeira Transporte Coletivo - Art. 5º, Inciso IV, EC nº 123/2022;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Mobilidade Urbana  EC 123/22;SECRETARIA MUNICIPAL DE FINANÇAS;06;1110.79;0.00
02;1321010183;2023;1717000;Assistência Financeira Transporte Coletivo - Art. 5º, Inciso IV, EC nº 123/2022;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Mobilidade Urbana  EC 123/22;SECRETARIA MUNICIPAL DE FINANÇAS;06;1434.39;0.00
02;1321010183;2023;1717000;Assistência Financeira Transporte Coletivo - Art. 5º, Inciso IV, EC nº 123/2022;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Mobilidade Urbana  EC 123/22;SECRETARIA MUNICIPAL DE FINANÇAS;06;1133.01;0.00
02;1321010183;2023;1717000;Assistência Financeira Transporte Coletivo - Art. 5º, Inciso IV, EC nº 123/2022;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Mobilidade Urbana  EC 123/22;SECRETARIA MUNICIPAL DE FINANÇAS;06;1400.09;0.00
02;1321010183;2023;1717000;Assistência Financeira Transporte Coletivo - Art. 5º, Inciso IV, EC nº 123/2022;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Mobilidade Urbana  EC 123/22;SECRETARIA MUNICIPAL DE FINANÇAS;06;1343.39;0.00
02;1321010183;2023;1717000;Assistência Financeira Transporte Coletivo - Art. 5º, Inciso IV, EC nº 123/2022;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Mobilidade Urbana  EC 123/22;SECRETARIA MUNICIPAL DE FINANÇAS;06;1217.76;0.00
02;1321010184;2023;1749000;Outras vinculações de transferências;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Transf. Vinculada MPF - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;4.84;0.00
02;1321010184;2023;1749000;Outras vinculações de transferências;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Transf. Vinculada MPF - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;2.82;0.00
02;1321010184;2023;1749000;Outras vinculações de transferências;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Transf. Vinculada MPF - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;2.23;0.00
02;1321010184;2023;1749000;Outras vinculações de transferências;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Transf. Vinculada MPF - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;2.74;0.00
02;1321010184;2023;1749000;Outras vinculações de transferências;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Transf. Vinculada MPF - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;2.64;0.00
02;1321010184;2023;1749000;Outras vinculações de transferências;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Transf. Vinculada MPF - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;2.68;0.00
02;1321010184;2023;1749000;Outras vinculações de transferências;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Transf. Vinculada MPF - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;2.84;0.00
02;1321010184;2023;1749000;Outras vinculações de transferências;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Transf. Vinculada MPF - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;2.43;0.00
02;1321010184;2023;1749000;Outras vinculações de transferências;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Transf. Vinculada MPF - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;2.51;0.00
02;1321010184;2023;1749000;Outras vinculações de transferências;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Transf. Vinculada MPF - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;2.27;0.00
02;1321010184;2023;1749000;Outras vinculações de transferências;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Transf. Vinculada MPF - Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;2.05;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;95.02;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;78.67;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;101.50;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;80.04;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;98.36;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;95.11;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;96.22;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;101.83;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;87.56;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;90.16;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;81.57;0.00
02;1321010185;2023;1669000;Outros Recursos Vinculados à Assistência Social;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Outros Rec Assistencia Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;73.85;0.00
02;1321010186;2023;1604000;Transferências provenientes do Governo Federal destinadas ao vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias.;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Tranf. SUS - Agentes Comunitários;SECRETARIA MUNICIPAL DE SAÚDE;09;1943.90;0.00
02;1321010186;2023;1604000;Transferências provenientes do Governo Federal destinadas ao vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias.;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Tranf. SUS - Agentes Comunitários;SECRETARIA MUNICIPAL DE SAÚDE;09;3209.49;0.00
02;1321010186;2023;1604000;Transferências provenientes do Governo Federal destinadas ao vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias.;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Tranf. SUS - Agentes Comunitários;SECRETARIA MUNICIPAL DE SAÚDE;09;4198.56;0.00
02;1321010186;2023;1604000;Transferências provenientes do Governo Federal destinadas ao vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias.;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Tranf. SUS - Agentes Comunitários;SECRETARIA MUNICIPAL DE SAÚDE;09;4722.19;0.00
02;1321010186;2023;1604000;Transferências provenientes do Governo Federal destinadas ao vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias.;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Tranf. SUS - Agentes Comunitários;SECRETARIA MUNICIPAL DE SAÚDE;09;5516.94;0.00
02;1321010186;2023;1604000;Transferências provenientes do Governo Federal destinadas ao vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias.;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Tranf. SUS - Agentes Comunitários;SECRETARIA MUNICIPAL DE SAÚDE;09;5279.35;0.00
02;1321010186;2023;1604000;Transferências provenientes do Governo Federal destinadas ao vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias.;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Tranf. SUS - Agentes Comunitários;SECRETARIA MUNICIPAL DE SAÚDE;09;6039.30;0.00
02;1321010187;2023;1755000;Recursos de Alienação de Bens/Ativos - Administração Direta;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Remuneração de Depósito Bancários - FUMHIS;SECRETARIA MUNICIPAL DE HABITAÇÃO;25;79337.40;0.00
02;1321010187;2023;1755000;Recursos de Alienação de Bens/Ativos - Administração Direta;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Remuneração de Depósito Bancários - FUMHIS;SECRETARIA MUNICIPAL DE HABITAÇÃO;25;72697.86;0.00
02;1321010187;2023;1755000;Recursos de Alienação de Bens/Ativos - Administração Direta;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Remuneração de Depósito Bancários - FUMHIS;SECRETARIA MUNICIPAL DE HABITAÇÃO;25;75218.16;0.00
02;1321010187;2023;1755000;Recursos de Alienação de Bens/Ativos - Administração Direta;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Remuneração de Depósito Bancários - FUMHIS;SECRETARIA MUNICIPAL DE HABITAÇÃO;25;71205.53;0.00
02;1321010187;2023;1755000;Recursos de Alienação de Bens/Ativos - Administração Direta;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Remuneração de Depósito Bancários - FUMHIS;SECRETARIA MUNICIPAL DE HABITAÇÃO;25;68194.23;0.00
02;1321010188;2023;1715000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 5º - Audiovisual;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Audiovisual;SECRETARIA MUNICIPAL DE CULTURA;08;19321.94;0.00
02;1321010188;2023;1715000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 5º - Audiovisual;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Audiovisual;SECRETARIA MUNICIPAL DE CULTURA;08;33416.20;0.00
02;1321010188;2023;1715000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 5º - Audiovisual;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Audiovisual;SECRETARIA MUNICIPAL DE CULTURA;08;28831.43;0.00
02;1321010188;2023;1715000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 5º - Audiovisual;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Audiovisual;SECRETARIA MUNICIPAL DE CULTURA;08;29607.42;0.00
02;1321010188;2023;1715000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 5º - Audiovisual;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Audiovisual;SECRETARIA MUNICIPAL DE CULTURA;08;27208.87;0.00
02;1321010188;2023;1715000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 5º - Audiovisual;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Audiovisual;SECRETARIA MUNICIPAL DE CULTURA;08;26157.35;0.00
02;1321010189;2023;1716000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 8º - Demais Setores da Cultura;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Demais Setores Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;7827.06;0.00
02;1321010189;2023;1716000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 8º - Demais Setores da Cultura;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Demais Setores Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;13536.44;0.00
02;1321010189;2023;1716000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 8º - Demais Setores da Cultura;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Demais Setores Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;11679.23;0.00
02;1321010189;2023;1716000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 8º - Demais Setores da Cultura;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Demais Setores Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;11993.56;0.00
02;1321010189;2023;1716000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 8º - Demais Setores da Cultura;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Demais Setores Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;11021.94;0.00
02;1321010189;2023;1716000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 8º - Demais Setores da Cultura;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - LC 195/22 - Demais Setores Cultura;SECRETARIA MUNICIPAL DE CULTURA;08;8692.26;0.00
02;1321010191;2023;1710000;Transferência Especial dos Estados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Emenda Parlamentar - Obras;SECRETARIA MUNICIPAL DE OBRAS;13;34995.43;0.00
02;1321010191;2023;1710000;Transferência Especial dos Estados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Emenda Parlamentar - Obras;SECRETARIA MUNICIPAL DE OBRAS;13;10201.77;0.00
02;1321010191;2023;1710000;Transferência Especial dos Estados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Emenda Parlamentar - Obras;SECRETARIA MUNICIPAL DE OBRAS;13;10462.95;0.00
02;1321010191;2023;1710000;Transferência Especial dos Estados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Emenda Parlamentar - Obras;SECRETARIA MUNICIPAL DE OBRAS;13;9615.33;0.00
02;1321010191;2023;1710000;Transferência Especial dos Estados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Emenda Parlamentar - Obras;SECRETARIA MUNICIPAL DE OBRAS;13;9345.65;0.00
02;1321010192;2023;1719000;Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Lei Aldir Blanc - 14399/22;SECRETARIA MUNICIPAL DE CULTURA;08;24215.19;0.00
02;1321010194;2023;1605000;Assistência financeira da União destinada à complementação ao pagamento dos pisos salariais para profissionais da enfermagem;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Complemento Piso Enfermagem;SECRETARIA MUNICIPAL DE SAÚDE;09;17753.27;0.00
02;1321010194;2023;1605000;Assistência financeira da União destinada à complementação ao pagamento dos pisos salariais para profissionais da enfermagem;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Complemento Piso Enfermagem;SECRETARIA MUNICIPAL DE SAÚDE;09;6641.55;0.00
02;1321010194;2023;1605000;Assistência financeira da União destinada à complementação ao pagamento dos pisos salariais para profissionais da enfermagem;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Complemento Piso Enfermagem;SECRETARIA MUNICIPAL DE SAÚDE;09;6616.58;0.00
02;1321010194;2023;1605000;Assistência financeira da União destinada à complementação ao pagamento dos pisos salariais para profissionais da enfermagem;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Complemento Piso Enfermagem;SECRETARIA MUNICIPAL DE SAÚDE;09;12594.46;0.00
02;1321010197;2023;1500000;Recursos não Vinculados de Impostos;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Próprio - FMPBEA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;1595.30;0.00
02;1321010197;2023;1500000;Recursos não Vinculados de Impostos;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Próprio - FMPBEA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;1356.03;0.00
02;1321010197;2023;1500000;Recursos não Vinculados de Impostos;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Próprio - FMPBEA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;987.56;0.00
02;1321010198;2023;1706000;Transferência Especial da União;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Emenda Individual -SMMAS;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;1790.90;0.00
02;1321010198;2023;1706000;Transferência Especial da União;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Emenda Individual -SMMAS;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;1831.84;0.00
02;1321010198;2023;1706000;Transferência Especial da União;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rem Dep Banc - Emenda Individual -SMMAS;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;3189.13;0.00
05;1321040101;2023;1800000;Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário);1;Instituto Prev. Serv. Pub. Mun. Uberlândia;Rem Rec do  RPPS - Tit de Respons Governo Federal;INST. DE PREV. DOS SERVID. PÚB. DO MUN. DE UBERLÂN;18;487061.72;749000.00
05;1321040101;2023;1800000;Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário);2;Instituto Prev. Serv. Pub. Mun. Uberlândia;Rem Rec do  RPPS - Tit de Respons Governo Federal;INST. DE PREV. DOS SERVID. PÚB. DO MUN. DE UBERLÂN;18;1172027.02;749000.00
05;1321040101;2023;1800000;Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário);3;Instituto Prev. Serv. Pub. Mun. Uberlândia;Rem Rec do  RPPS - Tit de Respons Governo Federal;INST. DE PREV. DOS SERVID. PÚB. DO MUN. DE UBERLÂN;18;544654.89;749000.00
05;1321040101;2023;1800000;Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário);4;Instituto Prev. Serv. Pub. Mun. Uberlândia;Rem Rec do  RPPS - Tit de Respons Governo Federal;INST. DE PREV. DOS SERVID. PÚB. DO MUN. DE UBERLÂN;18;441562.23;749000.00
05;1321040101;2023;1800000;Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário);5;Instituto Prev. Serv. Pub. Mun. Uberlândia;Rem Rec do  RPPS - Tit de Respons Governo Federal;INST. DE PREV. DOS SERVID. PÚB. DO MUN. DE UBERLÂN;18;8494805.39;749000.00
05;1321040101;2023;1800000;Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário);6;Instituto Prev. Serv. Pub. Mun. Uberlândia;Rem Rec do  RPPS - Tit de Respons Governo Federal;INST. DE PREV. DOS SERVID. PÚB. DO MUN. DE UBERLÂN;18;780671.67;749000.00
05;1321040101;2023;1800000;Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário);7;Instituto Prev. Serv. Pub. Mun. Uberlândia;Rem Rec do  RPPS - Tit de Respons Governo Federal;INST. DE PREV. DOS SERVID. PÚB. DO MUN. DE UBERLÂN;18;1480616.25;749000.00
