CDORGAO;CDRECEITA;EXERCICIO;FONTE;FONTENOME;MESREFERENCIA;NOMEORGAO;NOMERECEITA;NOME_SECRETARIA;SECRETARIA;VRARRECADADO;VRPREVISTO
03;1122010203;2022;170;Outros Recursos Não Vinculados;10;Departamento Municipal de Agua e Esgoto;Multas e Juros de Outros Tributos - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;36313.83;41000.00
03;1122010203;2022;170;Outros Recursos Não Vinculados;11;Departamento Municipal de Agua e Esgoto;Multas e Juros de Outros Tributos - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;35948.12;29000.00
03;1122010203;2022;170;Outros Recursos Não Vinculados;12;Departamento Municipal de Agua e Esgoto;Multas e Juros de Outros Tributos - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;36162.36;20000.00
02;1122010204;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;465.41;1736.58
02;1122010204;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;923.64;1736.58
02;1122010204;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;1171.30;1736.58
02;1122010204;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;674.01;1736.58
02;1122010204;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;697.36;1736.58
02;1122010204;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;662.13;1736.58
02;1122010204;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;1163.27;1736.58
02;1122010204;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;952.55;1736.58
02;1122010204;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;1566.87;1736.58
02;1122010204;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;1121.64;1736.58
02;1122010204;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;906.16;1736.58
02;1122010204;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;1308.12;1736.62
02;1122010205;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.33
02;1122010205;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.33
02;1122010205;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.33
02;1122010205;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.33
02;1122010205;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.33
02;1122010205;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.33
02;1122010205;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.33
02;1122010205;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.33
02;1122010205;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.33
02;1122010205;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.33
02;1122010205;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.33
02;1122010205;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Outros Tributos - FMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;83.37
02;1122010301;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;445.69;480.11
02;1122010301;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;458.34
02;1122010301;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;687.30
02;1122010301;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;317.77;495.87
02;1122010301;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;213.24
02;1122010301;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1122010301;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;741.55;605.10
02;1122010301;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;663.79;565.50
02;1122010301;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;343.38
02;1122010301;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;699.72;832.31
02;1122010301;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;1630.63;138.86
02;1122010301;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FUMHIS;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;91.94;179.99
02;1122010302;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;232.51
02;1122010302;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;44.11
02;1122010302;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;85.87
02;1122010302;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;35.25
02;1122010302;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;18.30
02;1122010302;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;220.61
02;1122010302;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;146.60
02;1122010302;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;37.07
02;1122010302;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;21.92
02;1122010302;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;36.88
02;1122010302;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;81.70
02;1122010302;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa Trib Principal - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;39.18
02;1122010303;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;7126.63
02;1122010303;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;35.50;2956.41
02;1122010303;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;3482.19
02;1122010303;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;1651.49
02;1122010303;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;1249.66
02;1122010303;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;723.65
02;1122010303;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;32.55;653.32
02;1122010303;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;36.94;1241.73
02;1122010303;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;32.55;1198.66
02;1122010303;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;633.06
02;1122010303;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;419.12
02;1122010303;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;664.08
03;1122010304;2022;170;Outros Recursos Não Vinculados;1;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;314843.03;593000.00
03;1122010304;2022;170;Outros Recursos Não Vinculados;2;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;307892.16;338000.00
03;1122010304;2022;170;Outros Recursos Não Vinculados;3;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;385429.08;266000.00
03;1122010304;2022;170;Outros Recursos Não Vinculados;4;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;489352.62;110000.00
03;1122010304;2022;170;Outros Recursos Não Vinculados;5;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;345833.99;139000.00
03;1122010304;2022;170;Outros Recursos Não Vinculados;6;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;343401.59;151000.00
03;1122010304;2022;170;Outros Recursos Não Vinculados;7;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;236602.75;271000.00
03;1122010304;2022;170;Outros Recursos Não Vinculados;8;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;186492.56;173000.00
03;1122010304;2022;170;Outros Recursos Não Vinculados;9;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;151660.53;155000.00
03;1122010304;2022;170;Outros Recursos Não Vinculados;10;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;247755.56;139000.00
03;1122010304;2022;170;Outros Recursos Não Vinculados;11;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;198025.93;146000.00
03;1122010304;2022;170;Outros Recursos Não Vinculados;12;Departamento Municipal de Agua e Esgoto;Rec Dívida Ativa de Outros Trib Principal - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;267370.05;178000.00
02;1122010305;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;79630.70;119075.50
02;1122010305;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;89038.22;119075.50
02;1122010305;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;88839.46;119075.50
02;1122010305;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;104600.29;119075.50
02;1122010305;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;71396.46;119075.50
02;1122010305;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;91209.11;119075.50
02;1122010305;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;168774.74;119075.50
02;1122010305;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;85796.42;119075.50
02;1122010305;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;98967.78;119075.50
02;1122010305;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;67549.41;119075.50
02;1122010305;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;69489.87;119075.50
02;1122010305;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Rec Dívida Ativa de Outros Trib Principal - PMU;SECRETARIA MUNICIPAL DE FINANÇAS;06;105961.24;119075.50
02;1122010401;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;236.70
02;1122010401;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;26.93
02;1122010401;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;66.53
02;1122010401;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;29.15
02;1122010401;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;42.85
02;1122010401;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;224.53
02;1122010401;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;168.20
02;1122010401;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;21.70
02;1122010401;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;24.12
02;1122010401;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;109.79
02;1122010401;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;28.12
02;1122010401;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;21.38
02;1122010402;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;468.71
02;1122010402;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;10.80;166.61
02;1122010402;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;243.92
02;1122010402;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;148.10
02;1122010402;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;170.64
02;1122010402;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;94.45
02;1122010402;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;14.31;103.68
02;1122010402;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;11.85;167.94
02;1122010402;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;14.55;154.65
02;1122010402;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;88.25
02;1122010402;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Taxas pela Prestação de Serviços - Dívida Ativa - ;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;0.00;62.59
