CDORGAO;CDRECEITA;EXERCICIO;FONTE;FONTENOME;MESREFERENCIA;NOMEORGAO;NOMERECEITA;NOME_SECRETARIA;SECRETARIA;VRARRECADADO;VRPREVISTO
02;1113031101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;755481.79;672592.73
02;1113031101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1187072.85;1007856.54
02;1113031101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;780976.03;755892.42
02;1113031101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;723115.99;755892.42
02;1113031101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1218786.21;1005937.81
02;1113031101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;801840.34;754453.37
02;1113031101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;742434.49;754453.37
02;1113031101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1242705.17;1044690.15
02;1113031101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;817576.59;783517.63
02;1113031101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;757004.93;783517.63
02;1113031101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;3864210.52;1912563.44
02;1113031101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;2542266.79;1434422.61
02;1113031101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Trabalho ;SECRETARIA MUNICIPAL DE FINANÇAS;06;2353918.42;1434422.61
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1094446.76;2061588.76
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;720037.06;1546191.41
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;666691.80;1546191.41
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;442749.52;722426.51
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;291285.00;541819.83
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;269704.58;541819.83
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1569036.02;891647.72
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1032270.23;668735.72
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;955792.27;668735.72
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1656527.28;1147377.09
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1089833.77;860532.73
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1009085.71;860532.73
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1365671.79;1736362.43
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;898475.31;1302271.69
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;831915.25;1302271.69
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1139504.56;1464359.46
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;749687.40;1098269.48
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;694137.99;1098269.48
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1285565.75;859365.79
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;845782.31;644524.28
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;783111.50;644524.28
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1121139.83;637815.09
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;737594.91;478361.27
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;682958.06;478361.27
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1130632.19;993467.49
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;743836.76;745100.54
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;688727.41;745100.54
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;459542.27;888450.93
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;302338.66;666338.13
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;279930.63;666338.13
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;1157620.11;797075.96
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;761591.04;597806.90
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;705166.35;597806.90
02;1113034101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;843169.72;682530.77
02;1113034101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;554718.06;511898.02
02;1113034101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Outros Rendimentos ;SECRETARIA MUNICIPAL DE FINANÇAS;06;513629.38;511898.02
02;1113034102;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Precatórios;SECRETARIA MUNICIPAL DE FINANÇAS;06;84.84;0.00
02;1113034102;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Precatórios;SECRETARIA MUNICIPAL DE FINANÇAS;06;55.82;0.00
02;1113034102;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Precatórios;SECRETARIA MUNICIPAL DE FINANÇAS;06;51.68;0.00
02;1113034102;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Precatórios;SECRETARIA MUNICIPAL DE FINANÇAS;06;10567.64;0.00
02;1113034102;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Precatórios;SECRETARIA MUNICIPAL DE FINANÇAS;06;6952.47;0.00
02;1113034102;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;IRRF - Precatórios;SECRETARIA MUNICIPAL DE FINANÇAS;06;6437.37;0.00
02;1118011101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;3405.01;21324.63
02;1118011101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;2240.03;15993.47
02;1118011101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;2074.07;15993.47
02;1118011101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;2629131.40;7866830.55
02;1118011101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1729704.43;5900122.68
02;1118011101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1601556.04;5900122.68
02;1118011101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;17190752.83;9007813.58
02;1118011101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;11309813.90;6755859.92
02;1118011101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;10471899.68;6755859.92
02;1118011101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;3128968.81;6443185.39
02;1118011101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;2058555.01;4832388.85
02;1118011101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1906038.71;4832388.85
02;1118011101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;2038229.43;2979653.16
02;1118011101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1340952.02;2234739.78
02;1118011101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1241610.45;2234739.78
02;1118011101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;2102133.00;2102519.02
02;1118011101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1382999.71;1576889.20
02;1118011101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1280532.40;1576889.20
02;1118011101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1987709.85;1739799.85
02;1118011101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1307720.33;1304849.84
02;1118011101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1210830.48;1304849.84
02;1118011101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;2555514.82;1295515.94
02;1118011101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1681274.11;971636.91
02;1118011101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1556719.12;971636.91
02;1118011101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1072254.54;1342727.77
02;1118011101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;705433.08;1007045.79
02;1118011101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;653169.67;1007045.79
02;1118011101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;1216205.71;824943.64
02;1118011101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;800146.70;618707.71
02;1118011101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;740862.00;618707.71
02;1118011101;2021;100;Recursos Não Vinculados de Impostos/ Recursos Ordinários;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;501637.75;127908.07
02;1118011101;2021;101;Receitas de Impostos e de Transferências de Impostos Vinculados à Educação;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;330025.59;95931.05
02;1118011101;2021;102;Receitas de Impostos e de Transferências de Impostos Vinculados à Saúde;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Imposto sobre a Propriedade Predial;SECRETARIA MUNICIPAL DE FINANÇAS;06;305574.87;95931.05
